is_contributor_anonymous,is_contributor_deleted,time_of_day,day_of_week,is_minor_edit,comment_length,is_comment_deleted,is_previous_same_contributor,time_since_last_article_edit,size_change,size_ratio,tableGeometryChange,tag_id
1,0,14,4,0,55,0,0,-1234165,26,1.0018432,0.0,2
1,0,14,4,0,55,0,0,-1234165,26,1.0018432,0.0,11
1,0,4,5,0,0,0,0,239887,4,1.0000399,0.0,4
1,0,4,5,0,0,0,0,239887,4,1.0000399,0.0,5
1,0,16,2,0,0,0,1,89,7,1.0001693,0.0,5
1,0,16,2,0,0,0,1,89,7,1.0001693,0.0,11
0,0,4,7,0,69,0,0,189,1821,1.013859,5.0,12
0,0,22,1,0,78,0,0,5371,-526,0.99301785,0.0,12
1,0,16,6,0,0,0,0,-1036756,-202,0.9979949,0.0,5
1,0,15,5,0,0,0,0,137111,4,1.0006394,0.0,2
1,0,15,5,0,0,0,0,137111,4,1.0006394,0.0,11
0,0,13,3,0,0,0,1,78851,0,1.0,0.0,12
1,0,18,1,0,0,0,1,37,19,1.0030744,0.0,12
1,0,2,1,0,23,0,0,40234,457,1.0069184,0.0,3
1,0,5,3,0,37,0,0,-1900509,-8,0.9999164,0.0,5
1,0,20,4,0,17,0,0,211380,0,1.0,0.0,12
0,0,20,6,1,182,0,0,1167055,2,1.0000166,0.0,12
1,0,2,7,0,11,0,1,132,-67,0.99700946,0.0,12
1,0,9,2,0,0,0,0,52903,0,1.0,0.0,12
0,0,16,1,1,149,0,0,30,-108,0.99252903,0.0,12
0,0,20,7,1,0,0,0,157295,-3,0.9999842,0.0,12
1,0,4,4,0,32,0,1,49,1,1.0000296,0.0,12
0,0,12,3,1,187,0,0,407,-2,0.9998422,0.0,12
1,0,5,5,0,0,0,1,601,-430,0.963547,0.0,5
0,0,20,7,0,27,0,0,443157,0,1.0,0.0,12
0,0,5,2,1,0,0,0,33664,4,1.000378,0.0,12
0,0,10,7,0,0,0,0,38566,-1313,0.9877303,-33.0,3
0,0,2,2,0,119,0,0,33,575,1.0044465,0.0,12
1,0,7,3,0,119,0,0,843,-4,0.99984825,0.0,12
0,0,0,7,1,118,0,0,80,-8,0.9998996,0.0,12
1,0,15,7,0,0,0,0,912966,37,1.0076811,0.0,2
1,0,22,6,0,7,0,1,68,10,1.0000516,0.0,2
1,0,22,6,0,7,0,1,68,10,1.0000516,0.0,11
0,0,3,5,0,36,0,0,125905,1815,1.0193274,12.0,12
1,0,2,6,0,33,0,0,170891,0,1.0,0.0,2
1,0,2,6,0,33,0,0,170891,0,1.0,0.0,11
1,0,23,4,0,12,0,1,100,47,1.0018278,0.0,5
1,0,23,4,0,12,0,1,100,47,1.0018278,0.0,11
0,0,0,6,0,11,0,0,74946,865,1.0022694,7.0,12
0,0,1,4,0,9,0,0,2579,-935,0.9595553,0.0,12
1,0,11,2,0,27,0,0,12407,-638,0.99096435,-6.0,12
0,0,19,1,0,10,0,0,2919,2229,1.0871623,28.0,12
1,0,22,4,0,12,0,0,3642,-4,0.9998339,0.0,12
1,0,15,6,0,33,0,1,198,-11,0.9999537,0.0,12
0,0,0,6,0,25,0,0,123949,0,1.0,0.0,12
0,0,15,7,0,186,0,0,521786,18,1.0004984,0.0,12
0,0,9,7,1,46,0,0,174264,-47,0.9998532,0.0,12
0,0,5,5,0,15,0,1,151,132,1.0048369,0.0,12
0,0,20,5,0,228,0,0,93123,103,1.000736,0.0,12
1,0,21,4,0,29,0,0,-1815191,2,1.0001982,0.0,2
0,0,11,1,0,34,0,0,5955,-1143,0.9619101,-10.0,12
1,0,8,4,0,0,0,0,206621,-44,0.99723685,0.0,6
1,0,8,4,0,0,0,0,206621,-44,0.99723685,0.0,11
0,0,13,1,0,20,0,0,-119580,6020,1.0171983,0.0,12
1,0,8,6,0,25,0,0,940901,54,1.0038542,0.0,6
1,0,16,3,0,43,0,0,36501,-342,0.99796355,0.0,3
1,0,16,3,0,43,0,0,36501,-342,0.99796355,0.0,5
0,0,13,2,1,131,0,0,29009,2,1.0000267,0.0,12
1,0,8,5,0,35,0,0,131225,-1,0.999998,0.0,3
1,0,15,4,0,25,0,0,816782,0,1.0,0.0,5
0,0,20,3,0,208,0,0,103357,-306,0.9950462,0.0,12
0,0,22,4,0,21,0,1,489,583,1.5,2.0,12
1,0,6,6,0,24,0,1,25,0,1.0,0.0,12
0,0,18,2,0,42,0,0,63318,1732,1.0118804,12.0,3
1,0,2,6,0,0,0,0,-2117598,14,1.0011374,0.0,5
0,0,16,1,0,110,0,0,18603,2,1.0002403,0.0,12
0,0,22,1,0,252,0,0,60039,-29,0.99989045,0.0,12
0,0,19,2,1,236,0,0,3,-42,0.9967323,0.0,12
1,0,14,4,0,31,0,0,76431,0,1.0,0.0,5
0,0,23,7,1,234,0,0,4215,-105,0.9983627,0.0,1
0,0,2,1,0,94,0,0,769010,-82,0.9908625,0.0,12
0,0,17,4,1,227,0,0,28,-52,0.999076,0.0,12
0,0,5,6,0,24,0,1,87,0,1.0,0.0,12
1,0,10,7,0,0,0,0,724070,0,1.0,0.0,5
1,0,10,7,0,0,0,0,724070,0,1.0,0.0,11
1,0,23,4,0,19,0,0,1961425,0,1.0,0.0,3
0,0,18,2,0,0,0,0,208098,2473,1.1453594,32.0,12
0,0,13,1,0,0,0,1,599,244,1.0420183,0.0,12
0,0,19,3,0,19,0,1,71884,-1769,0.98953176,-9.0,12
1,0,1,4,0,16,0,0,4169,-2785,0.73252016,-6.0,1
1,0,20,4,0,10,0,0,16876,-41,0.998661,0.0,5
1,0,20,4,0,10,0,0,16876,-41,0.998661,0.0,11
0,0,13,3,0,11,0,1,58,-2,0.9999579,0.0,12
1,0,10,5,0,250,0,1,50,-52,0.994589,0.0,12
1,0,22,1,0,21,0,0,-365187,5,1.0001396,0.0,2
1,0,22,1,0,21,0,0,-365187,5,1.0001396,0.0,11
0,0,15,7,0,255,0,0,2797,21,1.0037913,0.0,12
0,0,3,2,0,17,0,0,447531,30,1.004126,0.0,12
0,0,15,2,1,17,0,1,37,-89,0.9760753,0.0,12
0,0,17,5,0,31,0,0,-1493007,143,1.0286918,0.0,12
1,0,3,3,0,35,0,0,166,1072,1.0046747,0.0,12
0,0,1,3,0,13,0,0,334,587,1.2031845,3.0,12
0,0,10,2,0,0,0,0,73196,134,1.0029943,0.0,2
0,0,1,2,0,11,0,1,244,-2029,0.75668544,-18.0,12
0,0,22,1,1,0,0,0,116811,-9,0.9995535,0.0,4
0,0,22,1,1,0,0,0,116811,-9,0.9995535,0.0,11
1,0,21,1,0,0,0,0,-673886,-7,0.99883527,0.0,12
0,0,18,3,0,21,0,0,674116,1294,1.024813,8.0,12
0,0,4,4,0,0,0,0,393833,53,1.0004258,0.0,12
0,0,4,7,0,31,0,0,25070,637,1.0176758,5.0,12
1,0,6,2,0,10,0,1,6523,41,1.0010558,0.0,12
1,0,5,7,0,23,0,0,1650227,0,1.0,0.0,12
1,0,22,4,0,10,0,0,140530,-7,0.99954045,0.0,2
1,0,22,4,0,10,0,0,140530,-7,0.99954045,0.0,3
1,0,22,4,0,10,0,0,140530,-7,0.99954045,0.0,4
1,0,22,4,0,10,0,0,140530,-7,0.99954045,0.0,11
1,0,18,5,0,23,0,1,175,1041,1.004839,13.0,5
1,0,6,4,0,21,0,0,103808,1,1.000007,0.0,5
1,0,2,1,0,0,0,0,332979,7,1.0002002,0.0,3
1,0,13,7,0,11,0,0,41299,2,1.0000408,0.0,12
0,0,5,3,0,41,0,1,37,1,1.0000017,0.0,12
1,0,8,5,0,17,0,0,65325,-7,0.98195875,0.0,2
1,0,8,5,0,17,0,0,65325,-7,0.98195875,0.0,11
1,0,1,3,0,45,0,1,341,0,1.0,0.0,12
1,0,22,1,0,0,0,0,101328,-68,0.99795306,0.0,12
1,0,3,1,0,20,0,0,-1771108,962,1.476002,0.0,12
0,0,21,7,0,11,0,1,71,47,1.0112038,0.0,3
0,0,10,5,0,15,0,1,112,739,1.0049016,4.0,12
1,0,20,4,0,25,0,0,-1492627,8,1.000255,0.0,5
1,0,20,4,0,25,0,0,-1492627,8,1.000255,0.0,11
0,0,15,2,0,58,0,1,225082,179,1.0012667,0.0,12
0,0,3,7,0,0,0,1,47,-1,0.999849,0.0,12
1,0,4,6,0,20,0,0,8452,-14,0.9998919,0.0,3
1,0,20,5,0,23,0,1,52,0,1.0,0.0,5
1,0,20,5,0,23,0,1,52,0,1.0,0.0,11
1,0,5,5,0,0,0,0,685053,-30,0.99945796,0.0,3
1,0,21,1,0,32,0,0,-561607,0,1.0,0.0,12
1,0,16,3,0,9,0,0,-2251773,6,1.0001775,0.0,2
1,0,16,1,0,24,0,1,44,-1,0.99995214,0.0,2
1,0,16,1,0,24,0,1,44,-1,0.99995214,0.0,11
1,0,13,7,0,108,0,0,1116576,1500,1.0055507,8.0,12
1,0,14,1,0,0,0,0,35532,67,1.0041898,0.0,2
1,0,14,1,0,0,0,0,35532,67,1.0041898,0.0,11
1,0,7,2,0,0,0,0,-2368925,7,1.0000919,0.0,2
1,0,7,2,0,0,0,0,-2368925,7,1.0000919,0.0,11
0,0,21,6,1,0,0,0,547136,49,1.0008516,0.0,12
1,0,6,3,0,33,0,0,7957,0,1.0,0.0,5
0,0,20,6,0,0,0,0,38665,130,1.0006876,0.0,3
1,0,17,7,0,21,0,0,39,-3,0.9999662,0.0,3
1,0,6,7,0,24,0,1,131,-6,0.99977845,0.0,2
1,0,6,7,0,24,0,1,131,-6,0.99977845,0.0,11
0,0,19,3,0,79,0,0,-2422672,115,1.0003357,0.0,12
0,0,15,1,0,7,0,1,73,-1,0.99997187,0.0,12
1,0,0,6,0,0,0,0,68857,1,1.0000674,0.0,5
1,0,0,6,0,0,0,0,68857,1,1.0000674,0.0,11
0,0,6,2,0,34,0,0,97716,806,1.005143,4.0,12
1,0,4,4,0,26,0,0,-632809,51,1.0019332,0.0,12
1,0,2,5,0,17,0,0,-522423,52,1.0030916,0.0,2
0,0,8,1,0,62,0,0,36845,160,1.0005592,0.0,12
0,0,18,4,0,13,0,0,313232,0,1.0,0.0,12
0,0,0,7,0,48,0,1,22405,3035,1.0745975,18.0,12
0,0,16,4,0,29,0,0,811486,142,1.0028728,0.0,12
0,0,22,6,0,27,0,1,1143,-5,0.9998115,0.0,2
0,0,22,6,0,27,0,1,1143,-5,0.9998115,0.0,3
0,0,22,6,0,27,0,1,1143,-5,0.9998115,0.0,11
0,0,13,5,0,127,0,0,87267,-3,0.99996054,0.0,12
0,0,17,4,1,30,0,0,-1001762,-4,0.99859256,0.0,12
1,0,21,1,0,20,0,0,43464,-2,0.99993664,0.0,5
0,0,21,6,0,4,0,0,67,-60,0.9827735,0.0,2
0,0,21,6,0,4,0,0,67,-60,0.9827735,0.0,11
0,0,3,1,0,172,0,0,72835,1014,1.005525,360.0,5
1,0,3,6,0,0,0,0,57579,2,1.0000275,0.0,2
1,0,3,6,0,0,0,0,57579,2,1.0000275,0.0,11
0,0,22,2,0,0,0,1,74,0,1.0,0.0,12
1,0,10,5,0,119,0,0,21557,105,1.002135,0.0,12
1,0,8,7,0,0,0,0,-1128452,-11,0.99946666,0.0,2
1,0,8,7,0,0,0,0,-1128452,-11,0.99946666,0.0,11
1,0,7,2,0,22,0,0,770352,-4,0.9999875,0.0,3
1,0,11,4,0,0,0,0,252160,-15,0.99993575,0.0,2
0,0,5,5,0,78,0,0,224,-490,0.9214492,0.0,12
0,0,14,6,1,18,0,0,4853,3,1.0005412,0.0,12
1,0,21,2,0,116,0,0,224958,8737,1.0148377,22.0,9
1,0,17,3,0,11,0,0,90903,73,1.0048794,0.0,5
1,0,9,3,0,0,0,0,242076,1,1.0000048,0.0,5
1,0,6,3,0,0,0,1,699152,2801,1.0977423,20.0,12
0,0,0,7,0,15,0,0,2674,207,1.0029238,0.0,12
0,0,9,7,0,25,0,1,2024,-15,0.9998094,0.0,12
1,0,3,3,0,27,0,0,-240539,24,1.0011711,0.0,5
1,0,3,3,0,27,0,0,-240539,24,1.0011711,0.0,11
1,0,23,3,0,30,0,0,187928,-603,0.9520172,13.0,2
1,0,23,3,0,30,0,0,187928,-603,0.9520172,13.0,6
1,0,18,3,0,0,0,0,82281,0,1.0,0.0,12
1,0,22,4,0,0,0,0,310636,1,1.0000056,0.0,6
1,0,21,3,0,26,0,0,-1536249,0,1.0,0.0,12
1,0,20,1,0,17,0,1,490,-3422,0.84818774,-20.0,3
1,0,9,7,0,13,0,0,37076,382,1.0016931,92.0,12
1,0,1,2,0,21,0,0,125698,47,1.0007193,0.0,12
1,0,23,7,0,0,0,0,-1241036,9561,1.0746183,6.0,6
1,0,23,7,0,0,0,0,-1241036,9561,1.0746183,6.0,11
1,0,23,7,0,0,0,0,-1241036,9561,1.0746183,6.0,12
1,0,12,5,0,13,0,1,104,-1,0.9999432,0.0,12
1,0,17,4,0,19,0,1,70,11,1.0000654,0.0,2
1,0,17,4,0,19,0,1,70,11,1.0000654,0.0,11
1,0,8,5,0,19,0,0,49290,25,1.0031677,0.0,12
1,0,16,4,0,23,0,0,107,1599,1.0281688,0.0,5
0,0,17,1,0,23,0,1,8715,93,1.0008142,0.0,12
0,0,13,4,0,14,0,0,77191,28,1.000475,0.0,12
1,0,7,1,0,12,0,0,1403837,40,1.0001892,0.0,2
1,0,7,1,0,12,0,0,1403837,40,1.0001892,0.0,11
0,0,15,6,0,144,0,0,1686,29,1.0008852,0.0,12
0,0,4,5,0,20,0,0,9714,128,1.0012528,0.0,12
1,0,20,5,0,12,0,1,40,1,1.0001082,0.0,12
1,0,6,7,0,0,0,1,32044,1,1.0000157,0.0,12
1,0,10,4,0,35,0,0,39952,-3,0.9999931,0.0,12
1,0,6,5,0,17,0,1,62,43,1.0007151,0.0,12
0,0,11,5,0,0,0,0,309,0,1.0,0.0,5
0,0,11,5,0,0,0,0,309,0,1.0,0.0,11
1,0,16,7,0,0,0,0,341748,-186,0.9914317,0.0,3
0,0,11,3,1,6,0,0,184047,-38,0.9984973,13.0,2
0,0,11,3,1,6,0,0,184047,-38,0.9984973,13.0,11
0,0,10,7,1,164,0,0,754,0,1.0,0.0,9
0,0,23,3,0,185,0,1,12,6820,1.1315358,30.0,9
1,0,3,4,0,12,0,0,9064,-1,0.99994546,0.0,12
1,0,12,2,0,28,0,0,229303,-29,0.9997125,0.0,5
0,0,20,3,0,28,0,1,50,1,1.0000644,0.0,12
0,0,6,5,0,65,0,0,17297,-1350,0.9968924,0.0,12
1,0,2,1,0,24,0,0,976020,111,1.0170376,0.0,12
1,0,2,3,0,18,0,0,90325,6,1.0000403,0.0,5
1,0,2,3,0,18,0,0,90325,6,1.0000403,0.0,11
0,0,18,3,0,36,0,1,173291,645,1.0029582,4.0,12
0,0,19,7,0,135,0,0,3456,0,1.0,0.0,12
0,0,7,7,0,17,0,0,-1858472,-24,0.99986714,0.0,12
1,0,20,4,0,49,0,0,13850,-632,0.9899376,-5.0,5
1,0,20,4,0,49,0,0,13850,-632,0.9899376,-5.0,11
0,0,16,5,0,116,0,0,15130,-2191,0.9759982,-15.0,12
1,0,2,1,0,10,0,0,1208896,-56,0.99522716,0.0,5
1,0,2,1,0,10,0,0,1208896,-56,0.99522716,0.0,11
0,0,15,1,0,40,0,0,-2460174,-5329,0.92203134,0.0,12
1,0,1,1,0,0,0,0,885387,165,1.00607,0.0,12
1,0,13,3,0,20,0,0,54334,0,1.0,0.0,5
1,0,13,3,0,20,0,0,54334,0,1.0,0.0,11
0,0,20,6,0,138,0,0,25352,-1318,0.9813523,-6.0,12
1,0,12,6,0,26,0,1,583,915,1.0035402,6.0,5
1,0,12,6,0,26,0,1,583,915,1.0035402,6.0,11
0,0,11,5,1,96,0,0,3988,-2,0.9995982,0.0,12
0,0,11,2,0,10,0,0,72222,7440,1.798969,45.0,12
0,0,19,1,0,136,0,0,14839,0,1.0,0.0,12
0,0,22,1,0,233,0,1,37491,41,1.0020714,0.0,12
0,0,6,4,1,47,0,0,319450,69,1.002801,0.0,12
0,0,9,3,1,36,0,0,104080,-39,0.9976926,0.0,12
0,0,21,4,0,10,0,1,25,12,1.0037209,0.0,1
1,0,23,1,0,18,0,0,1334811,-262,0.99604934,0.0,2
1,0,19,3,0,11,0,0,11279,86,1.0010599,6.0,12
0,0,3,3,1,25,0,0,1062519,10,1.000324,0.0,12
1,0,16,6,0,27,0,0,185057,1248,1.088775,0.0,6
1,0,3,5,0,22,0,0,44950,6,1.0000134,0.0,5
1,0,16,4,0,21,0,1,331,0,1.0,0.0,12
1,0,20,3,0,21,0,0,422349,-9,0.999974,0.0,12
1,0,12,3,0,21,0,0,115570,13,1.0032004,0.0,3
0,0,23,1,0,0,0,1,289,0,1.0,0.0,12
1,0,18,7,0,0,0,1,78,0,1.0,0.0,12
0,0,10,1,0,37,0,0,234162,0,1.0,0.0,12
0,0,17,3,1,228,0,0,5,-7,0.999803,0.0,12
0,0,16,3,0,22,0,1,293,0,1.0,0.0,12
1,0,19,6,0,13,0,0,17208,-314,0.9837575,0.0,12
1,0,15,2,0,10,0,1,401,13,1.0008106,0.0,12
1,0,12,3,0,0,0,0,1164501,-3,0.9999932,0.0,3
1,0,12,3,0,0,0,0,1164501,-3,0.9999932,0.0,5
1,0,12,3,0,0,0,0,1164501,-3,0.9999932,0.0,11
0,0,9,3,0,13,0,1,284,-684,0.97804666,-4.0,12
1,0,22,2,0,0,0,0,2435376,8,1.0002815,0.0,1
1,0,22,2,0,0,0,0,2435376,8,1.0002815,0.0,2
1,0,22,2,0,0,0,0,2435376,8,1.0002815,0.0,11
1,0,21,5,0,0,0,0,64,45,1.0051891,0.0,2
1,0,21,5,0,0,0,0,64,45,1.0051891,0.0,11
1,0,15,1,0,36,0,1,204,-232,0.99896884,0.0,12
1,0,22,4,0,27,0,1,43,-76,0.99709034,12.0,12
1,0,16,5,0,19,0,1,71,-1450,0.990645,0.0,1
1,0,12,4,0,0,0,1,71,1,1.0000185,0.0,12
0,0,15,3,1,12,0,1,42518,-5,0.9996542,0.0,12
0,0,14,7,0,53,0,0,311104,2,1.0004715,0.0,12
1,0,17,3,0,24,0,0,-295272,1,1.0000148,0.0,5
0,0,3,6,0,0,0,1,64,74,1.0310272,0.0,12
1,0,5,6,0,0,0,1,70,1,1.0001051,0.0,12
1,0,10,7,0,0,0,0,1461845,0,1.0,0.0,5
0,0,12,5,0,27,0,0,1107,1356,1.0426617,5.0,12
1,0,7,6,0,14,0,0,-441124,73,1.004693,0.0,5
1,0,11,2,0,0,0,0,6266,223,1.0200287,0.0,3
1,0,18,6,0,17,0,0,154,0,1.0,0.0,2
1,0,18,6,0,17,0,0,154,0,1.0,0.0,11
0,0,17,7,0,15,0,1,135,1410,1.0148772,22.0,12
1,0,17,3,0,12,0,1,1232,-2,0.99990594,0.0,5
1,0,11,2,0,30,0,0,-2252954,15,1.0008845,0.0,12
1,0,3,7,0,28,0,0,21174,-10,0.9990392,0.0,5
1,0,0,3,0,17,0,0,-1291636,-2440,0.81121856,0.0,8
0,0,16,6,0,6,0,1,1540300,0,1.0,0.0,12
0,0,21,2,0,23,0,1,71101,0,1.0,0.0,12
0,0,13,4,0,157,0,0,-128792,7,1.0005391,0.0,12
1,0,18,5,0,13,0,0,350708,6460,1.0594072,27.0,9
0,0,7,5,0,121,0,0,237628,-323,0.98641944,0.0,12
1,0,3,3,0,13,0,0,296740,0,1.0,0.0,5
1,0,3,3,0,13,0,0,296740,0,1.0,0.0,11
1,0,10,7,0,43,0,0,-634933,25,1.0001832,0.0,2
1,0,10,7,0,43,0,0,-634933,25,1.0001832,0.0,11
0,0,0,1,1,21,0,0,65927,-2,0.9998947,0.0,12
1,0,15,1,0,27,0,1,40620,1326,1.0096275,7.0,12
0,0,12,7,0,21,0,0,47423,592,1.0457178,2.0,12
1,0,22,5,0,20,0,0,169745,-495,0.99381167,0.0,10
1,0,20,4,0,31,0,0,6136,661,1.0100907,4.0,12
1,0,12,7,0,34,0,0,120673,114,1.0102453,0.0,12
0,0,17,1,0,35,0,1,713277,0,1.0,0.0,12
0,0,4,3,0,22,0,1,292908,1004,1.0343707,-168.0,3
0,0,4,3,0,22,0,1,292908,1004,1.0343707,-168.0,5
0,0,4,3,0,22,0,1,292908,1004,1.0343707,-168.0,11
0,0,1,7,0,54,0,1,205,155,1.0005996,0.0,12
0,0,4,2,0,0,0,0,43563,108,1.0014342,0.0,2
0,0,4,2,0,0,0,0,43563,108,1.0014342,0.0,11
0,0,8,6,0,19,0,1,1005,3,1.0000238,0.0,12
1,0,23,6,0,28,0,0,14217,0,1.0,0.0,12
1,0,0,5,0,34,0,0,31,-92,0.9995435,0.0,12
0,0,5,6,0,60,0,0,185250,-210,0.99716437,0.0,12
0,0,17,3,0,0,0,1,127,0,1.0,0.0,12
1,0,15,1,0,12,0,1,101,-2046,0.98070246,0.0,12
1,0,5,6,0,0,0,0,76503,-239,0.99884456,0.0,12
1,0,15,2,0,22,0,0,334002,1198,1.0094275,0.0,12
1,0,10,3,0,18,0,0,583237,0,1.0,0.0,5
0,0,11,1,0,13,0,0,75846,0,1.0,0.0,12
0,0,11,3,0,25,0,0,1028176,481,1.0567284,4.0,12
0,0,13,6,0,0,0,0,246,1616,1.0073006,20.0,4
0,0,13,6,0,0,0,0,246,1616,1.0073006,20.0,5
0,0,13,6,0,0,0,0,246,1616,1.0073006,20.0,11
1,0,23,4,0,67,0,0,576606,44,1.0010622,0.0,12
1,0,15,3,0,24,0,1,47,24,1.0034667,0.0,5
1,0,15,3,0,24,0,1,47,24,1.0034667,0.0,11
0,0,8,1,0,0,0,0,1874811,-1835,0.7081743,-15.0,12
0,0,14,1,0,133,0,0,169612,526,1.0156935,0.0,12
1,0,14,7,0,72,0,0,797,-469,0.9983528,0.0,12
1,0,17,2,0,0,0,0,1475577,537,1.00559,915.0,5
0,0,23,4,0,27,0,0,420726,120,1.0008886,0.0,12
1,0,21,3,0,25,0,0,278541,-162,0.9987147,0.0,5
0,0,16,1,0,23,0,0,458,19,1.0004697,0.0,12
0,0,18,3,1,113,0,0,-1557789,2,1.0001036,0.0,12
1,0,1,4,0,61,0,0,-1265472,518,1.0092546,3.0,12
1,0,7,1,0,10,0,0,1662990,4,1.0000129,0.0,5
1,0,7,1,0,10,0,0,1662990,4,1.0000129,0.0,11
1,0,4,4,0,15,0,0,7045,3,1.0000224,7.0,2
0,0,21,2,0,0,0,1,-2251473,1,1.0000837,0.0,12
1,0,1,6,0,16,0,1,135,76,1.0052984,0.0,1
1,0,1,6,0,16,0,1,135,76,1.0052984,0.0,11
0,0,21,6,1,20,0,0,615841,-1187,0.9752899,-6.0,12
0,0,6,3,0,17,0,1,531383,56,1.0003104,0.0,12
1,0,20,1,0,14,0,1,54,-490,0.99559945,-2.0,12
1,0,9,3,0,15,0,1,380,245,1.0024862,0.0,12
1,0,0,3,0,23,0,0,794948,0,1.0,0.0,12
1,0,3,7,0,31,0,0,336909,7,1.0005736,0.0,3
1,0,10,2,0,0,0,0,-1945318,10,1.000872,0.0,12
1,0,7,7,0,0,0,1,2070,-1,0.9999894,0.0,12
0,0,16,3,0,13,0,1,12,-3166,0.925679,-10.0,5
0,0,16,3,0,13,0,1,12,-3166,0.925679,-10.0,11
0,0,3,1,0,0,0,1,498647,147,1.0011221,0.0,12
1,0,18,2,0,26,0,1,-771054,57,1.0006889,0.0,12
0,0,9,4,0,0,0,1,161,22,1.000589,0.0,12
1,0,7,3,0,19,0,0,334903,7,1.0020196,0.0,12
1,0,23,7,0,57,0,0,1019362,0,1.0,0.0,3
1,0,23,7,0,57,0,0,1019362,0,1.0,0.0,5
1,0,10,2,0,10,0,0,12931,3,1.0002856,0.0,5
0,0,21,1,0,27,0,1,58,-18,0.9990304,0.0,12
0,0,4,2,0,72,0,1,2387,2650,1.0278481,15.0,12
1,0,15,7,0,19,0,1,41,1,1.0000024,0.0,12
0,0,12,3,1,25,0,1,56,15,1.0003238,0.0,12
0,0,20,4,0,60,0,0,84965,50,1.0031404,0.0,12
1,0,10,7,0,21,0,1,251,-36,0.9989204,0.0,5
1,0,10,7,0,21,0,1,251,-36,0.9989204,0.0,11
0,0,21,3,0,13,0,1,189,1,1.0000073,0.0,12
0,0,11,3,0,35,0,0,89438,-133,0.9972966,0.0,12
1,0,7,2,0,23,0,0,110467,2,1.000155,0.0,2
1,0,7,2,0,23,0,0,110467,2,1.000155,0.0,11
0,0,8,4,0,132,0,0,51853,-2,0.9999396,0.0,12
1,0,18,6,0,247,0,0,4399,595,1.0015392,0.0,12
0,0,21,2,0,54,0,0,398193,1,1.0000695,0.0,12
0,0,18,5,0,43,0,0,333886,12,1.0001359,0.0,12
0,0,5,1,1,17,0,0,1408570,144,1.0007334,0.0,12
0,0,22,3,0,62,0,0,391856,982,1.002048,0.0,12
0,0,23,1,0,70,0,0,656,11,1.000087,0.0,12
0,0,18,5,0,20,0,0,174,5,1.0001223,0.0,5
0,0,18,5,0,20,0,0,174,5,1.0001223,0.0,11
1,0,15,4,0,0,0,0,5955,915,1.0913082,4.0,12
0,0,19,5,0,0,0,0,16340,628,1.012053,5.0,12
1,0,2,1,0,30,0,0,-783282,104,1.0154005,0.0,2
1,0,2,1,0,30,0,0,-783282,104,1.0154005,0.0,11
0,0,0,5,1,36,0,0,-361142,48,1.000066,0.0,12
0,0,18,5,1,155,0,0,26,-27,0.99981636,0.0,12
1,0,3,3,0,21,0,0,376,414,1.0666344,0.0,2
1,0,3,3,0,21,0,0,376,414,1.0666344,0.0,11
0,0,16,5,0,0,0,0,211785,107,1.0034009,0.0,10
0,0,16,5,0,0,0,0,211785,107,1.0034009,0.0,11
1,0,21,7,0,70,0,1,177,-381,0.99161863,0.0,12
1,0,23,7,0,0,0,0,-293513,52,1.0035126,0.0,2
1,0,2,3,0,13,0,1,17,90,1.001214,0.0,12
0,0,23,6,0,25,0,1,548096,0,1.0,0.0,12
1,0,15,4,0,26,0,1,42,-433,0.9898801,-4.0,12
1,0,13,4,0,0,0,0,902,-1,0.99950933,0.0,12
1,0,4,6,0,20,0,0,-1679963,-22,0.9988834,0.0,12
1,0,0,5,0,28,0,0,1033729,-245,0.99289626,0.0,12
1,0,15,3,0,137,0,0,2120447,459,1.030002,3.0,12
0,0,22,6,0,34,0,1,646,109,1.0033573,0.0,12
0,0,12,6,0,18,0,1,1178,1881,1.1883448,3.0,12
0,0,13,2,1,147,0,0,44,1518,1.0104012,-114.0,12
0,0,23,1,1,73,0,0,11442,97,1.0008607,0.0,12
0,0,22,2,0,119,0,0,282,-12,0.9998378,0.0,12
0,0,7,4,0,116,0,0,106042,-282,0.9795563,0.0,12
1,0,19,1,0,0,0,0,18739,0,1.0,0.0,12
0,0,22,6,0,66,0,0,2177187,-2,0.99994546,0.0,12
1,0,20,5,0,25,0,0,898720,13,1.0024061,0.0,12
1,0,7,7,0,17,0,1,49,71,1.0120708,-40.0,12
0,0,7,3,1,52,0,0,-107265,-6,0.9967213,0.0,12
0,0,15,1,0,131,0,0,689,1064,1.0597517,8.0,12
0,0,23,1,0,113,0,0,22589,-522,0.9525411,-5.0,12
0,0,19,5,1,151,0,0,66,-63,0.9860465,0.0,12
1,0,4,3,0,43,0,0,31887,5,1.000048,0.0,6
1,0,4,3,0,43,0,0,31887,5,1.000048,0.0,11
0,0,23,2,0,21,0,0,291437,2235,1.0325536,29.0,3
0,0,23,2,0,21,0,0,291437,2235,1.0325536,29.0,8
1,0,6,7,0,26,0,0,228325,-1,0.99994534,0.0,12
1,0,17,3,0,12,0,0,257549,17,1.0064639,0.0,2
1,0,16,3,0,29,0,1,133,76,1.0039325,0.0,6
0,0,16,5,1,234,0,0,4,-33,0.9965993,0.0,12
0,0,20,7,0,34,0,1,264,227,1.0060054,3.0,12
1,0,19,1,0,24,0,1,82,0,1.0,0.0,5
