isContributorAnonymous,isBot,timeOfDay,localizedTimeOfDay,dayOfWeek,localizedDayOfWeek,isMinorEdit,authorRank,authorRankOfLast200Edits,authorRankOneMonth,authorRankOfLast200EditsOfOneMonth,hasPreviousSameContributor,timeSinceLastArticleEdit,timeSinceLastArticleEditBySameContributor,timeSinceFirstArticleEdit,revertCount,prevRevertCount,editRatio,contributorRevertRatio,timeSinceReverted,articleTemperatureAll,articleTemperatureYear,articleTemperatureMonth,articleTemperatureWeek,articleTemperatureDay,articleTemperatureHour,articleTemperatureRatio,currentRowCount,currentColumnCount,currentCellCount,unmatchedTableRatio,unmatchedRowRatio,cellCountChange,rowCountChange,columnCountChange,sharedCellRatio,rankChange,averageCellSizeIncrease,averageCellSizeDecrease,averageCellSize,addedEmptyCellRatio,removedEmptyCellRatio,emptyCellCount,addedInvalidAttributes,isTableAdded,addedTableCount,isTableModified,modifiedTableCount,isTableDeleted,deletedTableCount,areMultipleTablesChanged,isTableReplacement,personalPronounInComment,personalPronounFrequencyInComment,personalPronounFrequencyInTable,personalPronounImpactInTable,singularPersonalPronounInComment,singularPersonalPronounFrequencyInComment,singularPersonalPronounFrequencyInTable,singularPersonalPronounImpactInTable,vulgarWordFrequencyInComment,vulgarWordFrequencyInTables,vulgarWordImpactInTables,sexualWordFrequencyInComment,sexualWordFrequencyInTables,sexualWordImpactInTables,nonDictionaryWordFrequencyInComment,nonDictionaryWordFrequencyInTable,nonDictionaryWordImpactInTable,superlativeWordFrequencyInTable,superlativeWordImpactInTable,superlativeWordFrequencyInComment,wikiSyntaxElementFrequencyInTable,wikiSyntaxElementImpactInTable,wikiSyntaxElementFrequencyInComment,averageAllBadWordFrequencyInTable,averageAllBadWordImpactInTable,averageAllBadWordFrequencyInComment,revertInComment,redirectInComment,replaceInComment,goodFaithInComment,digitRatio,alphanumericRatio,uppercaseRatio,uppercaseToLowercaseRatio,longCharSeq,lengthOfLongestToken,newWordFrequency,refAddedRatio,refRemovedRatio,refCount,previousLength,sizeChange,addedSizeRatio,removedSizeRatio,LZWCompressionRate,kldOfAddedCharDistribution,kldOfCharDistribution,rawCommentLength,userCommentLength,hasNumericOutlierInColumns,hasNumericOutlierInRows,tableDataTypeInformationGain,templateUseFlags,templateUseFifaFlags,templateUsePageLink,templateUseYesNo,revision_id,tag_id
0.0,0.0,16.0,-1.0,3.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,915257.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.314814814814815E-4,0.002777777777777778,0.011904761904761904,0.08333333333333333,2.0,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,227435070,12
0.0,0.0,5.0,-1.0,3.0,-1.0,0.0,0.4166666567325592,0.3333333432674408,0.5,0.5,0.0,10346.0,31035.0,1055938.0,0.0,1.0,0.01485148514851485,0.0,-1.0,0.021756857295201076,0.012037037037037037,0.011111111111111112,0.011904761904761904,0.08333333333333333,2.0,180.0,16.0,3.0,48.0,0.5,0.0,0.0,0.0,0.0,0.9565217391304348,0.0,1.1387584767866459,0.0,136.4375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.06070287539936102,0.0,-0.09090909090909091,0.0,0.0,-1.0,0.0,0.2,-0.030322393261690384,0.2,0.0,0.0,0.0,0.0,0.08247422680412371,0.7385192127460168,0.07029053420805999,0.12140575079872204,3.0,125.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.3907095610342754,0.0,-1.0865993355323516,14.0,3.0,0.0,0.0,-0.05338035533231844,0.0,0.0,0.07407407407407407,0.0,528754396,12
0.0,0.0,14.0,-1.0,2.0,-1.0,0.0,0.30000001192092896,0.30000001192092896,0.0,0.0,1.0,14.0,14.0,1519.0,0.0,0.0,0.011627906976744186,0.0,-1.0,0.0057991444031565195,0.0038194444444444443,0.006944444444444444,0.02976190476190476,0.16666666666666666,4.0,576.0,11.0,7.0,77.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.000504286434695,0.0,25.766233766233768,0.0,0.2,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017006802721088435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.401360544217687E-4,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.8235294117647058,0.11764705882352941,0.375,1.0,6.0,0.007927300850734726,0.0,0.0,38.0,13.0,0.0,0.0,0.0,0.3115942028985507,133.66541423553883,-0.05558021626889158,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712507532,12
1.0,0.0,0.0,0.0,3.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,13249.0,-1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0075765772142079215,0.01898148148148148,0.006944444444444444,0.011904761904761904,0.08333333333333333,2.0,288.0,12.0,14.0,168.0,0.0,0.0,0.0,0.0,0.0,0.9318181818181818,0.0,0.0,0.0,5.392857142857143,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.001226993865030675,0.0,0.0,0.0,0.0,0.0,0.5087719298245614,0.5964912280701754,0.017543859649122806,0.4,2.0,5.0,0.007246376811594202,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3534172661870504,3.1804849338137458,0.1878079693501048,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,528721793,12
1.0,0.0,4.0,12.0,6.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0017241379310344827,0.0,-1.0,0.014514331031490113,0.015162037037037036,0.043055555555555555,0.10119047619047619,0.125,3.0,69.6774193548387,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.4124753451676529,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631021594,12
1.0,0.0,21.0,15.0,2.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,22.0,0.0,0.0,0.003243243243243243,0.0,-1.0,0.10302880990795574,0.10520833333333333,0.23333333333333334,0.24404761904761904,0.4166666666666667,6.0,25.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.29353624097897707,0.0,0.0,40.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,95377275,12
0.0,0.0,9.0,-1.0,6.0,-1.0,0.0,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.0,218.0,10366.0,58220.0,0.0,0.0,0.125,0.0,-1.0,0.03052384301168584,0.003935185185185185,0.03888888888888889,0.07142857142857142,0.125,2.0,51.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,1.0,0.3333333333333333,0.125,4.0,0.03125,1.0,0.0,0.3333333333333333,5.0,0.0,0.0375,1.2,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.7339181286549707,0.08771929824561403,0.13963963963963963,3.0,42.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6717557251908397,0.0,0.0,73.0,54.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,112291577,12
0.0,0.0,18.0,-1.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,70932.0,204835.0,1.0,0.0,0.4444444444444444,0.0,-1.0,0.0032221055971879808,0.0012731481481481483,0.002777777777777778,0.011904761904761904,0.08333333333333333,2.0,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,1.0,9.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9508196721311475,0.0,0.0,9.0,9.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,761940487,11
0.0,0.0,18.0,-1.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,70932.0,204835.0,1.0,0.0,0.4444444444444444,0.0,-1.0,0.0032221055971879808,0.0012731481481481483,0.002777777777777778,0.011904761904761904,0.08333333333333333,2.0,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,1.0,9.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9508196721311475,0.0,0.0,9.0,9.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,761940487,1
0.0,0.0,1.0,-1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,225083.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.10264592313082198,0.0010416666666666667,0.002777777777777778,0.011904761904761904,0.08333333333333333,2.0,720.0,11.0,6.0,66.0,0.0,0.0,0.0,0.0,0.0,0.9881746031746033,0.0,0.0,0.018957345971563965,31.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004327301337529505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.65460267505901E-4,0.0,0.0,0.0,0.0,0.0,0.05961251862891207,0.7585692995529061,0.09488325881768504,0.15776499589153656,3.0,38.0,-1.0,0.0,0.0,7.0,24.0,0.0,0.0,0.0,0.24887346971328309,0.0,-0.7284172651864289,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435379280,12
0.0,0.0,1.0,-1.0,5.0,-1.0,0.0,0.2380952388048172,0.5,0.0,0.0,0.0,17.0,105035.0,457905.0,2.0,0.0,0.004143646408839779,0.0,-1.0,0.028834356234882678,0.010069444444444445,0.016666666666666666,0.06547619047619048,0.125,2.0,120.0,10.0,24.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8666666666666667,1.1029411764705883,0.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36507936507936506,0.047619047619047616,0.19047619047619047,2.0,10.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5014492753623189,0.0,-1.2861136118104612,132.0,0.0,0.0,0.0,-0.028440055583669688,0.0,0.0,0.0,0.0,712958030,12
0.0,0.0,23.0,-1.0,1.0,-1.0,0.0,0.75,0.75,0.0,0.0,0.0,1293.0,316723.0,505524.0,0.0,0.0,0.18543046357615894,0.5172413793103449,316723.0,0.007784113793907531,0.012847222222222222,0.015277777777777777,0.023809523809523808,0.08333333333333333,2.0,130.9090909090909,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,65649368,1
0.0,0.0,23.0,-1.0,1.0,-1.0,0.0,0.75,0.75,0.0,0.0,0.0,1293.0,316723.0,505524.0,0.0,0.0,0.18543046357615894,0.5172413793103449,316723.0,0.007784113793907531,0.012847222222222222,0.015277777777777777,0.023809523809523808,0.08333333333333333,2.0,130.9090909090909,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,65649368,9
0.0,0.0,23.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2042.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.006429644043061695,0.0045138888888888885,0.005555555555555556,0.017857142857142856,0.08333333333333333,2.0,360.0,7.0,2.0,14.0,0.0,0.0,-4.0,1.0,-1.0,0.42857142857142855,0.0,0.0,0.119047619047619,29.071428571428573,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007575757575757576,2.0,0.0,0.0,0.0,0.0,0.625,13.333333333333334,0.022727272727272728,6.0,0.0,0.32941176470588235,8.333333333333334,0.0,0.13106060606060604,4.2666666666666675,0.0,0.0,0.0,0.0,0.0,0.027438115120787355,0.7187593200119297,0.10408589322994334,0.17766497461928935,3.0,89.0,2.272210861167916E-4,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.3649163977706072,112.62838792190162,103.93725978924871,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,521586618,12
1.0,0.0,16.0,11.0,7.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,11215.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.016317227625325375,0.01423611111111111,0.05,0.011904761904761904,0.08333333333333333,2.0,40.0,4.0,2.0,8.0,0.0,0.0,2.0,1.0,0.0,0.75,0.0,1.0277777777777777,0.0,13.875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.1,0.0,0.0,0.0,0.0,0.0,0.24242424242424243,0.696969696969697,0.09090909090909091,0.3076923076923077,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8128654970760234,6.305826759901543,1.0747036745340837,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184056116,12
1.0,0.0,17.0,13.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,19.0,19.0,19.0,0.0,0.0,6.596306068601583E-4,0.0,-1.0,0.017715818662218392,0.018055555555555554,0.022222222222222223,0.02976190476190476,0.125,3.0,135.0,9.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.037647058823529395,113.61111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2543735224586288,0.0,0.4139762948554164,13.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07692307692307693,0.0,442540962,12
0.0,0.0,18.0,-1.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.314814814814815E-4,0.002777777777777778,0.011904761904761904,0.08333333333333333,2.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,0.8076923076923077,0.057692307692307696,0.10810810810810811,1.0,42.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8932038834951457,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,12045143,12
1.0,0.0,22.0,23.0,2.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,311.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.02562012344241295,0.007638888888888889,0.08611111111111111,0.36904761904761907,1.1666666666666667,2.0,23.225806451612904,52.0,2.0,104.0,0.0,0.0,2.0,1.0,0.0,0.9879518072289156,0.0,0.0,0.01585772361308303,84.16346153846153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.058823529411764705,0.0,0.0,0.0,0.0,0.25,0.002824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01232967763376537,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.25,0.6923076923076923,2.0,6.0,1.680672268907563E-4,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.4423076923076923,98.35346112717751,0.02931338543418808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,11178233,2
1.0,0.0,22.0,23.0,2.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,311.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.02562012344241295,0.007638888888888889,0.08611111111111111,0.36904761904761907,1.1666666666666667,2.0,23.225806451612904,52.0,2.0,104.0,0.0,0.0,2.0,1.0,0.0,0.9879518072289156,0.0,0.0,0.01585772361308303,84.16346153846153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.058823529411764705,0.0,0.0,0.0,0.0,0.25,0.002824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01232967763376537,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.25,0.6923076923076923,2.0,6.0,1.680672268907563E-4,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.4423076923076923,98.35346112717751,0.02931338543418808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,11178233,11
1.0,0.0,3.0,21.0,3.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,7865.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.022417935714477793,0.025810185185185186,0.013888888888888888,0.011904761904761904,0.08333333333333333,2.0,144.0,9.0,7.0,63.0,0.0,0.0,0.0,0.0,0.0,0.9871794871794872,0.0,0.0,0.001242236024844716,12.761904761904763,1.1666666666666667,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001652892561983471,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,0.005494505494505495,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.44950738916256155,0.0,0.22293457315822243,19.0,0.0,0.0,0.0,-0.008949789762537241,0.0,0.0,0.0,0.0,715000338,12
0.0,0.0,10.0,-1.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.014917159647019517,0.025694444444444443,0.022222222222222223,0.023809523809523808,0.08333333333333333,2.0,90.0,22.0,4.0,88.0,0.0,0.0,0.0,0.0,0.0,0.9866666666666667,0.0,1.0076786769049026,0.0,19.386363636363637,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012345679012345679,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.21428571428571427,0.5,1.0,5.0,0.016055045871559634,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.47682684105771966,40.211232305348446,-0.06576052168543711,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483512009,11
0.0,0.0,10.0,-1.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.014917159647019517,0.025694444444444443,0.022222222222222223,0.023809523809523808,0.08333333333333333,2.0,90.0,22.0,4.0,88.0,0.0,0.0,0.0,0.0,0.0,0.9866666666666667,0.0,1.0076786769049026,0.0,19.386363636363637,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012345679012345679,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.21428571428571427,0.5,1.0,5.0,0.016055045871559634,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.47682684105771966,40.211232305348446,-0.06576052168543711,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483512009,5
1.0,0.0,15.0,23.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,730.0,0.0,0.0,0.16129032258064516,0.0,-1.0,0.007379293778525102,0.0060185185185185185,0.044444444444444446,0.18452380952380953,0.5,4.0,90.0,8.0,7.0,56.0,0.0,0.0,0.0,0.0,0.0,0.9767441860465117,0.0,0.0,0.18951612903225815,21.535714285714285,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018311291963377416,0.0,0.0,0.0,1.0,0.04794520547945205,0.0,0.0,-0.003662258392675483,0.0,0.0,0.0,0.0,0.0,0.09416195856873823,0.716572504708098,0.10546139359698682,0.20545454545454545,3.0,37.0,-1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.22621351055775216,0.0,0.9538861711675672,12.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,555959633,12
1.0,0.0,17.0,10.0,4.0,4.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,12627.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.006229882670543038,0.005902777777777778,0.006944444444444444,0.011904761904761904,0.08333333333333333,2.0,288.0,11.0,3.0,33.0,0.0,0.0,11.0,0.0,1.0,0.9090909090909091,1.0,0.0,0.276064610866373,59.75757575757576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.05027932960893855,0.0,0.0,0.0,0.6666666666666666,0.020833333333333332,0.0,0.15,0.01005586592178771,0.0,0.0,0.0,0.0,0.0,0.04411764705882353,0.5917366946778712,0.06722689075630252,0.14119359534206696,3.0,20.0,0.015300918055083306,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.259047619047619,41.64392043703339,-1.3123730033437846,0.0,0.0,0.0,0.0,-0.01600632438548022,0.0,0.0,0.10416666666666667,0.0,106621878,12
