isContributorAnonymous,isBot,timeOfDay,localizedTimeOfDay,dayOfWeek,localizedDayOfWeek,isMinorEdit,authorRank,authorRankOfLast200Edits,authorRankOneMonth,authorRankOfLast200EditsOfOneMonth,hasPreviousSameContributor,timeSinceLastArticleEdit,timeSinceLastArticleEditBySameContributor,timeSinceFirstArticleEditBySameContributor,revertCount,ratioOffAllEditsToContributorEdits,contributorRevertedBeforeInThatArticleCount,timeSinceContributorRevertedBeforeInThatArticle,articleTemperatureAll,articleTemperatureYear,articleTemperatureMonth,articleTemperatureWeek,articleTemperatureDay,articleTemperatureHour,currentRowCount,currentColumnCount,currentCellCount,unmatchedTableRatio,unmatchedRowRatio,cellCountChange,rowCountChange,columnCountChange,sharedCellRatio,rankChange,clipCount,refCount,sizePerCellChangeRatio,emptyCellChangeRatio,personalPronounFrequencyInComment,personalPronounFrequencyInTable,personalPronounImpactInTable,vulgarWordFrequencyInComment,vulgarWordFrequencyInTables,vulgarWordImpactInTables,sexualWordFrequencyInComment,sexualWordFrequencyInTables,sexualWordImpactInTables,nonDictionaryWordFrequencyInComment,nonDictionaryWordFrequencyInTable,nonDictionaryWordImpactInTable,superlativeWordFrequencyInTable,superlativeWordImpactInTable,superlativeWordFrequencyInComment,wikiSyntaxElementFrequencyInTable,wikiSyntaxElementImpactInTable,wikiSyntaxElementFrequencyInComment,averageAllBadWordFrequencyInTable,averageAllBadWordImpactInTable,averageAllBadWordFrequencyInComment,revertInComment,redirectInComment,replaceInComment,goodFaithInComment,ratioOfNumericalCharsToAllChars,ratioOfAlphanumericCharsToAllChars,ratioOfUppercaseCharsToAllChars,ratioOfUppercaseCharsToLowercaseChars,lengthOfLongestConsecutiveSequenceOfSingleChar,lengthOfLongestToken,averageRelativeFrequencyOfNewAddedWords,refChangeRatio,previousLength,sizeChange,sizeRatio,LZWCompressionRate,KLDOfCharDistribution,commentLength,userCommentLength,templateUseFlags,templateUseFifaFlags,templateUsePageLink,templateUseYesNo,revision_id,tag_id
1.0,0.0,21.0,16.0,7.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,6.0,6.0,6.0,0.0,0.005714285714285714,0.0,-1.0,0.003555049710440866,0.0038888888888888888,0.004,0.017142857142857144,0.12,3.0,0.0,0.0,0.0,1.0,1.0,-60.0,-10.0,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1648.0,-9098.0,-0.9997801956258929,5.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,423405832,11
1.0,0.0,21.0,16.0,7.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,6.0,6.0,6.0,0.0,0.005714285714285714,0.0,-1.0,0.003555049710440866,0.0038888888888888888,0.004,0.017142857142857144,0.12,3.0,0.0,0.0,0.0,1.0,1.0,-60.0,-10.0,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1648.0,-9098.0,-0.9997801956258929,5.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,423405832,1
0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,0.016002366026395983,0.011222222222222222,0.06,0.05142857142857143,0.16,4.0,7.0,3.0,21.0,1.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,-0.0025326319890902065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.6666666666666666,-0.023255813953488372,0.0,-0.09090909090909091,0.0,0.0,0.0,0.0,0.13333333333333333,-0.022832980972515855,0.04444444444444444,1.0,0.0,0.0,0.0,0.22727272727272727,0.7878787878787878,0.03787878787878788,0.08571428571428572,2.0,55.0,0.0029806259314456036,0.0,1826.0,-13.0,-0.002337358784573432,0.5561440677966102,300.91758002763294,104.0,0.0,0.0,0.0,0.0,0.0,153843729,2
0.0,0.0,16.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.009174311926605505,0.0,-1.0,0.0018801789614185018,0.0013333333333333333,0.013333333333333334,0.05714285714285714,0.4,10.0,0.0,0.0,0.0,1.0,1.0,90.0,30.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,2.0,0.36363636363636365,0.8068181818181818,71.0,0.0,0.0,0.09090909090909091,0.022222222222222223,2.0,0.0,0.1659090909090909,14.6,0.09090909090909091,1.0,0.0,0.0,0.0,0.14470284237726097,0.748062015503876,0.08527131782945736,0.16666666666666666,2.0,49.0,-1.0,0.0,0.0,10744.0,10745.0,0.689922480620155,1023.9999999999998,148.0,0.0,0.0,0.0,0.0,0.0,583252721,12
0.0,0.0,21.0,-1.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,2.2222222222222223E-4,0.0026666666666666666,0.011428571428571429,0.08,2.0,0.0,0.0,0.0,1.0,1.0,36.0,4.0,9.0,1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34615384615384615,0.6938775510204082,34.0,0.04081632653061224,2.0,0.038461538461538464,0.17142857142857143,6.0,0.0,0.1469387755102041,7.2,0.07692307692307691,0.0,0.0,0.0,0.0,0.11636828644501279,0.7033248081841432,0.06777493606138107,0.13267813267813267,3.0,73.0,-1.0,1.0,0.0,6618.0,6619.0,0.5982142857142857,1024.0000000000002,199.0,0.0,0.0,0.0,0.0,0.0,403074069,12
0.0,0.0,22.0,-1.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.23607440536694452,0.10322222222222223,0.7773333333333333,0.84,0.36,2.0,8.0,11.0,88.0,1.0,0.0,0.0,0.0,0.0,0.9913793103448276,0.0,0.0,11.0,1.3534546931042715E-4,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.2,0.004032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.019193548387096776,0.0,0.0,0.0,0.0,0.0,0.0,0.7741935483870968,0.16129032258064516,0.3,2.0,8.0,0.0,0.0,4205.0,10.0,1.4887800124516146E-4,0.3497952300650446,3.9060100737642465,14.0,14.0,0.0,0.0,0.0,0.0,167511369,11
0.0,0.0,22.0,-1.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.23607440536694452,0.10322222222222223,0.7773333333333333,0.84,0.36,2.0,8.0,11.0,88.0,1.0,0.0,0.0,0.0,0.0,0.9913793103448276,0.0,0.0,11.0,1.3534546931042715E-4,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.2,0.004032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.019193548387096776,0.0,0.0,0.0,0.0,0.0,0.0,0.7741935483870968,0.16129032258064516,0.3,2.0,8.0,0.0,0.0,4205.0,10.0,1.4887800124516146E-4,0.3497952300650446,3.9060100737642465,14.0,14.0,0.0,0.0,0.0,0.0,167511369,5
0.0,0.0,11.0,-1.0,4.0,-1.0,0.0,0.6666666865348816,0.6666666865348816,0.75,0.75,0.0,225.0,895.0,25339.0,1.0,0.11904761904761904,12.0,895.0,0.003472486266518705,0.0054444444444444445,0.04133333333333333,0.07428571428571429,0.24,2.0,21.0,4.0,84.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.672463768115942,0.0782608695652174,0.175,2.0,19.0,0.0,0.0,1293.0,0.0,9.607993850883935E-5,0.45357142857142857,685.5838480196963,11.0,11.0,0.0,0.0,0.0,0.0,394765692,5
1.0,0.0,21.0,14.0,7.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,28.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.10786326635994692,0.3436666666666667,0.516,0.52,0.72,4.0,0.0,0.0,0.0,1.0,1.0,-196.0,-43.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.26666666666666666,0.0,-1.0,0.06666666666666667,0.0,-1.0,0.2,0.0,-1.0,0.0,-1.0,0.13333333333333333,0.0,-1.0,0.0,0.0,-1.0,0.13333333333333336,0.0,0.0,1.0,0.0,0.0,0.7209302325581395,0.06976744186046512,0.12280701754385964,2.0,20.0,0.0,-1.0,3466.0,-33152.0,-0.9999396736343619,1.4886363636363635,1024.0,85.0,0.0,0.0,0.0,0.0,0.0,130625344,11
1.0,0.0,21.0,14.0,7.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,28.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.10786326635994692,0.3436666666666667,0.516,0.52,0.72,4.0,0.0,0.0,0.0,1.0,1.0,-196.0,-43.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.26666666666666666,0.0,-1.0,0.06666666666666667,0.0,-1.0,0.2,0.0,-1.0,0.0,-1.0,0.13333333333333333,0.0,-1.0,0.0,0.0,-1.0,0.13333333333333336,0.0,0.0,1.0,0.0,0.0,0.7209302325581395,0.06976744186046512,0.12280701754385964,2.0,20.0,0.0,-1.0,3466.0,-33152.0,-0.9999396736343619,1.4886363636363635,1024.0,85.0,0.0,0.0,0.0,0.0,0.0,130625344,1
1.0,0.0,21.0,14.0,7.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,28.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.10786326635994692,0.3436666666666667,0.516,0.52,0.72,4.0,0.0,0.0,0.0,1.0,1.0,-196.0,-43.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.26666666666666666,0.0,-1.0,0.06666666666666667,0.0,-1.0,0.2,0.0,-1.0,0.0,-1.0,0.13333333333333333,0.0,-1.0,0.0,0.0,-1.0,0.13333333333333336,0.0,0.0,1.0,0.0,0.0,0.7209302325581395,0.06976744186046512,0.12280701754385964,2.0,20.0,0.0,-1.0,3466.0,-33152.0,-0.9999396736343619,1.4886363636363635,1024.0,85.0,0.0,0.0,0.0,0.0,0.0,130625344,2
0.0,0.0,9.0,-1.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,126380.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.004243648280143656,0.001,0.0026666666666666666,0.011428571428571429,0.08,2.0,11.0,4.0,44.0,1.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.005394389834572086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.043478260869565216,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174,0.08695652173913043,0.17647058823529413,2.0,9.0,0.005952380952380952,0.0,533.0,45.0,0.005513604219105837,0.7032136105860114,3.3062208442356447,0.0,0.0,0.0,0.0,2.0,0.0,54679507,12
0.0,0.0,10.0,-1.0,7.0,-1.0,0.0,0.5,0.5,0.0,0.0,1.0,11315.0,11315.0,131204.0,0.0,0.575,0.0,-1.0,0.01920673150208835,0.004666666666666667,0.008,0.011428571428571429,0.08,2.0,0.0,0.0,0.0,1.0,1.0,99.0,11.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.097669256381798,0.0,0.0,0.0,0.1,0.10869565217391304,0.0,0.2,0.0195338512763596,0.1,0.0,0.0,0.0,0.0,0.1581259150805271,0.7306002928257687,0.08931185944363104,0.18731117824773413,2.0,22.0,0.012893783105659326,0.0,6625.0,8575.0,0.10036865820118204,0.16392993979200876,0.03788454629283215,17.0,17.0,0.0,0.0,0.0,0.0,19010156,12
0.0,0.0,15.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,27610.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0062861782655386465,4.4444444444444447E-4,0.005333333333333333,0.011428571428571429,0.08,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7241379310344828,42.0,0.1206896551724138,7.0,0.0,1.0,2.0,0.0,0.16896551724137931,9.8,0.0,0.0,0.0,0.0,0.0,0.013966480446927373,0.770949720670391,0.13547486033519554,0.21885521885521886,2.0,94.0,0.0,0.0,25.0,8878.0,8879.0,0.2681564245810056,632.2418227633874,0.0,0.0,0.0,0.0,0.0,0.0,175493943,11
0.0,0.0,15.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,27610.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0062861782655386465,4.4444444444444447E-4,0.005333333333333333,0.011428571428571429,0.08,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7241379310344828,42.0,0.1206896551724138,7.0,0.0,1.0,2.0,0.0,0.16896551724137931,9.8,0.0,0.0,0.0,0.0,0.0,0.013966480446927373,0.770949720670391,0.13547486033519554,0.21885521885521886,2.0,94.0,0.0,0.0,25.0,8878.0,8879.0,0.2681564245810056,632.2418227633874,0.0,0.0,0.0,0.0,0.0,0.0,175493943,2
0.0,0.0,15.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,27610.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0062861782655386465,4.4444444444444447E-4,0.005333333333333333,0.011428571428571429,0.08,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7241379310344828,42.0,0.1206896551724138,7.0,0.0,1.0,2.0,0.0,0.16896551724137931,9.8,0.0,0.0,0.0,0.0,0.0,0.013966480446927373,0.770949720670391,0.13547486033519554,0.21885521885521886,2.0,94.0,0.0,0.0,25.0,8878.0,8879.0,0.2681564245810056,632.2418227633874,0.0,0.0,0.0,0.0,0.0,0.0,175493943,6
0.0,0.0,22.0,-1.0,6.0,-1.0,0.0,0.4444444477558136,0.4444444477558136,0.6666666865348816,0.6666666865348816,1.0,10.0,10.0,8266.0,0.0,0.04739336492890995,0.0,-1.0,0.014454822459039014,0.02266666666666667,0.12933333333333333,0.37142857142857144,0.76,5.0,5.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.9393939393939394,0.0,0.0,-4.0,0.003357255058982855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.008583690987124463,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0017167381974248926,0.04,0.0,0.0,0.0,0.0,0.0,0.6704545454545454,0.2727272727272727,0.6944444444444444,3.0,10.0,0.0,0.0,2723.0,109.0,0.0033879512135025257,0.37866478276227483,130.100017378587,34.0,34.0,0.0,0.0,2.0,0.0,589199802,12
0.0,0.0,20.0,-1.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,181.0,0.0,1.0,0.0,-1.0,1.3259668508287292,4.4444444444444447E-4,0.005333333333333333,0.022857142857142857,0.16,3.0,0.0,0.0,0.0,1.0,1.0,8.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.013812154696132596,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0027624309392265192,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.7717391304347826,0.09782608695652174,0.23255813953488372,3.0,7.0,5.441234665611397E-4,0.0,14041.0,1198.0,0.02533437572632958,0.25816044749699074,1.11193888924558,0.0,0.0,0.0,0.0,0.0,0.0,704474042,12
0.0,0.0,0.0,-1.0,3.0,-1.0,0.0,0.6666666865348816,0.6666666865348816,0.0,0.0,1.0,6.0,6.0,1303.0,0.0,0.2727272727272727,0.0,-1.0,0.00984671940131946,0.0038888888888888888,0.03333333333333333,0.06857142857142857,0.44,3.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,1.0,0.0,0.024390243902439025,1.0,0.0,0.024390243902439025,1.0,0.0,0.4878048780487805,20.0,0.024390243902439025,1.0,0.0,0.6666666666666666,2.0,0.0,0.11707317073170731,4.8,0.0,0.0,0.0,0.0,0.0,0.00234192037470726,0.6651053864168618,0.09601873536299765,0.1728395061728395,2.0,20.0,-1.0,0.0,0.0,3292.0,3293.0,0.711943793911007,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,2359434,12
0.0,0.0,17.0,-1.0,7.0,-1.0,1.0,0.09090909361839294,0.125,0.0,0.0,0.0,397.0,40787.0,101642.0,0.0,0.0040650406504065045,0.0,-1.0,0.004896469569449334,0.014444444444444444,0.017333333333333333,0.06285714285714286,0.44,2.0,22.0,4.0,88.0,1.0,0.0,0.0,0.0,0.0,0.9558823529411765,0.0,0.0,8.0,0.00580901105128935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0106951871657754,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.13333333333333333,0.0021390374331550803,0.08333333333333333,0.0,0.0,0.0,0.0,0.07350689127105667,0.7491577335375191,0.07993874425727412,0.13463514902363824,3.0,157.0,0.0011340206185567012,0.0,3249.0,82.0,0.005879436140823121,0.5576315033055476,0.8551726299734032,254.0,0.0,0.0,0.0,6.0,0.0,650470248,12
0.0,0.0,18.0,-1.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,2.2222222222222223E-4,0.0026666666666666666,0.011428571428571429,0.08,2.0,0.0,0.0,0.0,1.0,1.0,48.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.08411214953271028,9.0,0.0,0.0,0.0,0.0,0.009345794392523364,1.0,0.2857142857142857,0.4672897196261682,50.0,0.037383177570093455,4.0,0.07142857142857142,0.2708333333333333,13.0,0.0,0.11962616822429906,12.8,0.07857142857142856,0.0,0.0,0.0,0.0,0.06775700934579439,0.6787383177570093,0.1261682242990654,0.2620192307692308,3.0,19.0,-1.0,0.0,0.0,6317.0,6318.0,0.7062937062937062,1023.9999999999998,199.0,0.0,0.0,0.0,0.0,0.0,158329490,12
1.0,0.0,3.0,11.0,3.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,5.0,5.0,5.0,0.0,0.004273504273504274,0.0,-1.0,0.002328581612592101,0.004222222222222222,0.014666666666666666,0.017142857142857144,0.12,3.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.06099436186570989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,-0.16666666666666666,0.0,0.2,0.02222222222222222,0.1,0.0,0.0,0.0,0.0,0.0,0.8109640831758034,0.003780718336483932,0.012195121951219513,2.0,23.0,0.0,0.0,1010.0,238.0,0.06123494747630028,0.5983796296296297,3.703250525942681,19.0,19.0,0.0,0.0,0.0,0.0,769201226,12
1.0,0.0,18.0,11.0,4.0,4.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.2861736334405144E-4,0.0,-1.0,0.06188434118746266,0.021,0.016,0.045714285714285714,0.12,3.0,8.0,3.0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0014993627708224687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,937.0,20.0,0.0015742128935532233,0.5688367129135539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681522909,6
1.0,0.0,18.0,11.0,4.0,4.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.2861736334405144E-4,0.0,-1.0,0.06188434118746266,0.021,0.016,0.045714285714285714,0.12,3.0,8.0,3.0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0014993627708224687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,937.0,20.0,0.0015742128935532233,0.5688367129135539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681522909,11
1.0,0.0,8.0,11.0,3.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0011111111111111111,1.0,0.0,0.007506712973783235,0.0036666666666666666,0.012,0.02857142857142857,0.16,4.0,0.0,0.0,0.0,1.0,1.0,-2.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,1458.0,-5149.0,-0.9996116504854369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724284549,11
1.0,0.0,8.0,11.0,3.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0011111111111111111,1.0,0.0,0.007506712973783235,0.0036666666666666666,0.012,0.02857142857142857,0.16,4.0,0.0,0.0,0.0,1.0,1.0,-2.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,1458.0,-5149.0,-0.9996116504854369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724284549,1
0.0,0.0,22.0,-1.0,4.0,-1.0,0.0,0.5555555820465088,0.8333333134651184,0.5,0.5,1.0,1.0,1.0,542853.0,0.0,0.011406844106463879,0.0,-1.0,0.006069715510824613,0.006222222222222222,0.025333333333333333,0.04,0.28,7.0,41.0,4.0,164.0,1.0,0.024390243902439025,56.0,14.0,8.0,0.9882005899705014,0.0,0.0,-8.0,0.26711939478681684,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.2857142857142857,0.32142857142857145,0.0,0.0,0.0,0.25,0.2549019607843137,0.0,0.05714285714285714,0.19761904761904764,0.0,0.0,0.0,0.0,0.0,0.06290471785383904,0.7215541165587419,0.11285846438482887,0.20812182741116753,2.0,26.0,0.004822350198274316,0.0,3483.0,9168.0,0.2988202320427584,0.35903614457831323,0.10276837222679894,11.0,11.0,0.0,0.0,0.0,0.0,546111358,3
1.0,0.0,22.0,16.0,3.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,6099.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.018412581930986174,0.027,0.009333333333333334,0.017142857142857144,0.08,2.0,0.0,0.0,0.0,1.0,1.0,-15.0,-5.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,243.0,-2080.0,-0.9990389235944258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323973613,2
1.0,0.0,22.0,16.0,3.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,6099.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.018412581930986174,0.027,0.009333333333333334,0.017142857142857144,0.08,2.0,0.0,0.0,0.0,1.0,1.0,-15.0,-5.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,243.0,-2080.0,-0.9990389235944258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323973613,1
1.0,0.0,22.0,16.0,3.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,6099.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.018412581930986174,0.027,0.009333333333333334,0.017142857142857144,0.08,2.0,0.0,0.0,0.0,1.0,1.0,-15.0,-5.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,243.0,-2080.0,-0.9990389235944258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323973613,11
0.0,0.0,13.0,-1.0,1.0,-1.0,0.0,0.07692307978868484,0.07692307978868484,0.0833333358168602,0.07692307978868484,1.0,9.0,9.0,4398.0,0.0,0.0056179775280898875,1.0,4398.0,0.08827046596779033,0.03977777777777778,0.3453333333333333,0.4228571428571429,0.36,4.0,9.0,4.0,36.0,1.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.0,0.0,3.0,0.04201825383158271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015384615384615385,0.0,0.0,0.0,1.0,0.07142857142857142,0.0,0.2,0.003076923076923077,0.0,0.0,0.0,0.0,0.0,0.0625,0.7638888888888888,0.013888888888888888,0.03,2.0,134.0,0.0,0.25,1461.0,244.0,0.042183195592286504,0.5043695380774033,0.37639549687456325,0.0,0.0,0.0,0.0,2.0,0.0,494778183,12
